Date,Block Number,Transaction Hash,Type,From,To,Amount,Token/Asset,Gas Fee (in ETH),Function,Input Data
2021-09-25 00:06:37 UTC,13291589,0xe4720df12f52740d6096470ae73297fdc395df8c4d268b1ab8b66e8ee3e69e39,IN,0x65fb9ec0f84b73a806d1a99fb104f59ffdcb14df,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,5,GRMTK,0,,
2021-09-25 00:20:15 UTC,13291658,0x4c82910e7eae87af7be26a1d98a4d7245ac62338b136855eb4605ea517bc1e38,IN,0x65fb9ec0f84b73a806d1a99fb104f59ffdcb14df,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,38.245187081612459885,MUSE,0,,
2021-10-06 19:37:38 UTC,13367316,0xaf98017588e8bf50cdc71a0286e40d44f014d91bbab524f63f21b7abe1d6b25b,IN,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0.496500000000000000,ETH,0.000000000000000000,,0x
2021-10-08 09:15:54 UTC,13377348,0x850c8fdc22f9a168b4b8a73250cb4e3b732168342b326f29443a1d1d0ff38725,IN,0x1f667f4d615c4931f2fd215d458f19c6a03c59dd,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0.470000000000000000,ETH,0.000000000000000000,,0x
2021-10-08 09:17:35 UTC,13377358,0xcc7b050e07e0863a3aab6cbc236c5663736dd6367ffe71b9d070f42216704af2,IN,0x6a81ce59c122d87cdb5fc8157dc6eceb296412d0,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0.495544708744491061,ETH,0.000000000000000000,,0x
2021-10-08 11:46:45 UTC,13378005,0x3a615aee45f597be4d0abbf760615f0c951ef79a026baf601f8f6eefbfaa5ff6,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xe592427a0aece92de3edee1f18e0157c05861564,0.900000000000000000,ETH,0.010526356627826430,exactInputSingle(tuple params),0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000004e15361fd6b4bb609fa63c81a2be19d8737178700000000000000000000000000000000000000000000000000000000000002710000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b00000000000000000000000000000000000000000000000000000000616036260000000000000000000000000000000000000000000000000c7d713b49da000000000000000000000000000000000000000000000000004bc012b58699ee920b0000000000000000000000000000000000000000000000000000000000000000
2021-10-08 11:46:45 UTC,13378005,0x3a615aee45f597be4d0abbf760615f0c951ef79a026baf601f8f6eefbfaa5ff6,IN,0x3b685307c8611afb2a9e83ebc8743dc20480716e,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1413.673670303793989207,FTM,0,,
2021-10-08 12:06:45 UTC,13378098,0x18d38dfba8b0413c1350c4e381e81e14fa9015bbdbd68f42720b8f1ecea500f9,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0.000000000000000000,ETH,0.005757692000000000,"approve(address _spender, uint256 _value)",0x095ea7b30000000000000000000000005cbe98480a790554403694b98bff71a525907f5dffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
2021-10-08 12:08:12 UTC,13378106,0x3d402aaf54d548a7064e31273a18d21eab6367f40ecbc1e013678d5828f0c534,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x5cbe98480a790554403694b98bff71a525907f5d,0.000000000000000000,ETH,0.008073176000000000,"Swapout(uint256 amount, address bindaddr)",0x628d6cba00000000000000000000000000000000000000000000004ca29cbf0e2a770000000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b
2021-10-08 12:08:12 UTC,13378106,0x3d402aaf54d548a7064e31273a18d21eab6367f40ecbc1e013678d5828f0c534,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x5cbe98480a790554403694b98bff71a525907f5d,1413.67,FTM,0,,
2021-10-13 09:41:11 UTC,13409274,0xc53882d838f80b6e66039f041f85b846b2b834e46edb186263ee93f5ad602c1a,IN,0x0952a7c88475770720f34093ca1e25ac60546aa2,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0.280000000000000000,ETH,0.000000000000000000,,0x
2021-10-13 09:46:30 UTC,13409304,0x457ce206156eebb665b14bdb060676aeadb28e84e9c821d2b97719bacf3e9815,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0.725000000000000000,ETH,0.011213691592427940,"swapExactETHForTokens(tuple _swap,uint256 _bribe)",0x982ea02000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000005515ce98d0e130000000000000000000000000000000000000000000000000a0fb7a8a62880000000000000000000000000000000000000000000000000000000000077bd334300000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b000000000000000000000000000000000000000000000000000000006166ab8f0000000000000000000000000000000000000000000000000000000000000003000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000006b175474e89094c44da98b954eedeac495271d0f000000000000000000000000383518188c0c6d7730d91b2c03a03c837814a899
2021-10-13 09:46:30 UTC,13409304,0x457ce206156eebb665b14bdb060676aeadb28e84e9c821d2b97719bacf3e9815,IN,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,2.029432973,OHM,0,,
2021-10-13 09:55:03 UTC,13409327,0x972d53c4ab86db76d6ed686038745dbc74916b40856d2060c6819dc516daf3d1,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x383518188c0c6d7730d91b2c03a03c837814a899,0.000000000000000000,ETH,0.004243651708722009,"approve(address _spender, uint256 _value)",0x095ea7b3000000000000000000000000c8c436271f9a6f10a5b80c8b8ed7d0e8f37a612d0000000000000000000000000000000000000000000000000de0b6b3a7640000
2021-10-14 07:03:12 UTC,13414901,0xd1b7fb5d0fe9164d802e2b82218656bf8342f4c269c43d16664a8797d832e76a,IN,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,7.695000000000000000,ETH,0.000000000000000000,,0x
2021-10-14 07:14:47 UTC,13414947,0xd0660d4af0e507b28e01771f9b11512e150aace658fc9c9daca36e00ee3f5968,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xe592427a0aece92de3edee1f18e0157c05861564,0.610000000000000000,ETH,0.017399694442385388,exactInput(tuple params),0xc04b8d59000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b000000000000000000000000000000000000000000000000000000006167dfa9000000000000000000000000000000000000000000000000087727c4a0fd00000000000000000000000000000000000000000000000000358326422a857966ae0000000000000000000000000000000000000000000000000000000000000042c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20001f4a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000bb8c221b7e65ffc80de234bbb6667abdd46593d34f0000000000000000000000000000000000000000000000000000000000000
2021-10-14 07:14:47 UTC,13414947,0xd0660d4af0e507b28e01771f9b11512e150aace658fc9c9daca36e00ee3f5968,IN,0x7270233ccae676e776a659affc35219e6fcfbb10,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,991.998685002721508871,wCFG,0,,
2021-10-14 07:25:30 UTC,13414997,0x6ca643cb830feee520c7a8a22a8f4bce108c0508595ca6de2ee2ac18c0777ab9,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,0.600000000000000000,ETH,0.017094411023290962,"swapExactETHForTokens(tuple _swap,uint256 _bribe)",0x982ea0200000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000825b8188a3e980000000000000000000000000000000000000000000000000853a0d2313c0000000000000000000000000000000000000000000000000000e8101e57a917afde00000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b000000000000000000000000000000000000000000000000000000006167dbf90000000000000000000000000000000000000000000000000000000000000002000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000088acdd2a6425c3faae4bc9650fd7e27e0bebb7ab
2021-10-14 07:25:30 UTC,13414997,0x6ca643cb830feee520c7a8a22a8f4bce108c0508595ca6de2ee2ac18c0777ab9,IN,0xcd6bcca48069f8588780dfa274960f15685aee0e,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,16.775128444360203268,⚗️,0,,
2021-10-14 07:33:11 UTC,13415038,0x7d55908b7a0c9142bfc92c027a36983f42ecdc369c09210284419867c2d61aa2,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,0.600000000000000000,ETH,0.010227788028770472,"swapExactETHForTokens(tuple _swap,uint256 _bribe)",0x982ea020000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000078b5ad26880f50000000000000000000000000000000000000000000000000853a0d2313c0000000000000000000000000000000000000000000003a523a0d45601bc9c4c489f00000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b000000000000000000000000000000000000000000000000000000006167ddb00000000000000000000000000000000000000000000000000000000000000002000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000003301ee63fb29f863f2333bd4466acb46cd8323e6
2021-10-14 07:33:11 UTC,13415038,0x7d55908b7a0c9142bfc92c027a36983f42ecdc369c09210284419867c2d61aa2,IN,0xda3a20aad0c34fa742bd9813d45bbf67c787ae0b,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1139376999.699888144184535058,AKITA,0,,
2021-10-14 07:46:19 UTC,13415097,0xd856d720ff2313bec0155919370a526a642a3aa4865697ca1baa558671dad117,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,0.600000000000000000,ETH,0.016763902938775476,"swapExactETHForTokens(tuple _swap,uint256 _bribe)",0x982ea0200000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000924bfcdc52a000000000000000000000000000000000000000000000000000853a0d2313c000000000000000000000000000000000000000000000000003106c4f191bb3bdc0f00000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b000000000000000000000000000000000000000000000000000000006167e0d40000000000000000000000000000000000000000000000000000000000000003000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480000000000000000000000009fa69536d1cda4a04cfb50688294de75b505a9ae
2021-10-14 07:46:19 UTC,13415097,0xd856d720ff2313bec0155919370a526a642a3aa4865697ca1baa558671dad117,IN,0xc88ac988a655b91b70def427c8778b4d43f2048d,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,913.503827959234040224,DERC,0,,
2021-10-14 08:06:23 UTC,13415179,0x0eb1c02fce5dabd09beb7afce30a28ea53271da578fa9cd1f1588c98cbe2eea9,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,0.600000000000000000,ETH,0.009200346834814048,"swapExactETHForTokens(tuple _swap,uint256 _bribe)",0x982ea020000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000074a355d8db0520000000000000000000000000000000000000000000000000853a0d2313c000000000000000000000000000000000000000000000000009ca06e7f6307dd8e5b00000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b000000000000000000000000000000000000000000000000000000006167e57b0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000003845badade8e6dff049820680d1f14bd3903a5d0
2021-10-14 08:06:23 UTC,13415179,0x0eb1c02fce5dabd09beb7afce30a28ea53271da578fa9cd1f1588c98cbe2eea9,IN,0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,2918.144916784062215726,SAND,0,,
2021-10-14 08:43:54 UTC,13415336,0xe5b939565b03879d8dd493d67181fed4116349578f1c894418bf61cd9882a973,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xe592427a0aece92de3edee1f18e0157c05861564,0.600000000000000000,ETH,0.010694253036005687,exactInputSingle(tuple params),0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000e53ec727dbdeb9e2d5456c3be40cff031ab40a550000000000000000000000000000000000000000000000000000000000000bb8000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b000000000000000000000000000000000000000000000000000000006167f4370000000000000000000000000000000000000000000000000853a0d2313c00000000000000000000000000000000000000000000000000a2aa0a1270c4ef2a8e0000000000000000000000000000000000000000000000000000000000000000
2021-10-14 08:43:54 UTC,13415336,0xe5b939565b03879d8dd493d67181fed4116349578f1c894418bf61cd9882a973,IN,0x3cd80800a1403a96c4c8aa28cc291cb8cd6442b3,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,3015.628291782475422241,SUPER,0,,
2021-10-14 11:47:55 UTC,13416133,0x97fb4373a8436144996f4e2fd9e215ea4c31b98cec1d638ee302d72397524003,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xe592427a0aece92de3edee1f18e0157c05861564,0.600000000000000000,ETH,0.019756772395723056,exactInputSingle(tuple params),0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000008400d94a5cb0fa0d041a3788e395285d61c9ee5e0000000000000000000000000000000000000000000000000000000000002710000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b0000000000000000000000000000000000000000000000000000000061681f770000000000000000000000000000000000000000000000000853a0d2313c0000000000000000000000000000000000000000000000000000000000195be96e2e0000000000000000000000000000000000000000000000000000000000000000
2021-10-14 11:47:55 UTC,13416133,0x97fb4373a8436144996f4e2fd9e215ea4c31b98cec1d638ee302d72397524003,IN,0xf9d29c7c0691ca27f076828b4c1de6f6b14c0bda,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1093.97075802,UBT,0,,
2021-10-14 11:54:47 UTC,13416161,0x3967f8f243c5e68903262fe530a73beeee01fa0374af82e2903b6a7c21d04852,IN,0x503828976d22510aad0201ac7ec88293211d23da,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,2000,USDC,0,,
2021-10-14 12:03:32 UTC,13416203,0xaed4d111970e8408a0d6becbc83c61b042fdd38a9b2f20c304956f7750b39759,IN,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1992.5,USDC,0,,
2021-10-14 12:09:01 UTC,13416231,0x55467526eb1fbcf57a9191e2ead6967590838d4c83e5155bd12f6cd8e3cc09a3,IN,0x1f667f4d615c4931f2fd215d458f19c6a03c59dd,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1595.882486033653799788,DAI,0,,
2021-10-14 21:05:16 UTC,13418602,0x5141bc16d0d59ea8633aee306e42aa6907f30d4afbebc0d37baa081ec7416956,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,3.200000000000000000,ETH,0.023447918493520688,"swapExactETHForTokens(tuple _swap,uint256 _bribe)",0x982ea02000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000011e60cf849d88c0000000000000000000000000000000000000000000000002c68af0bb140000000000000000000000000000000000000000000000d730f67bafdc06a7248271500000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b0000000000000000000000000000000000000000000000000000000061689c310000000000000000000000000000000000000000000000000000000000000002000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000003301ee63fb29f863f2333bd4466acb46cd8323e6
2021-10-14 21:05:16 UTC,13418602,0x5141bc16d0d59ea8633aee306e42aa6907f30d4afbebc0d37baa081ec7416956,IN,0xda3a20aad0c34fa742bd9813d45bbf67c787ae0b,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,4204028389.378379989942717265,AKITA,0,,
2021-10-16 10:42:53 UTC,13428549,0x7db07f05d2298193dbc03ceafccc01f0c3124cce64a5baff8c1ea79f9e354885,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xc8c436271f9a6f10a5b80c8b8ed7d0e8f37a612d,0.000000000000000000,ETH,0.009841670524927296,stake(uint256 countryID),0xa694fc3a0000000000000000000000000000000000000000000000000000000078f6b08d
2021-10-16 10:42:53 UTC,13428549,0x7db07f05d2298193dbc03ceafccc01f0c3124cce64a5baff8c1ea79f9e354885,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xc8c436271f9a6f10a5b80c8b8ed7d0e8f37a612d,2.029432973,OHM,0,,
2021-10-16 10:42:53 UTC,13428549,0x7db07f05d2298193dbc03ceafccc01f0c3124cce64a5baff8c1ea79f9e354885,IN,0x2882a5cd82ac49e06620382660f5ed932607c5f1,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,2.029432973,sOHM,0,,
2021-10-16 11:32:57 UTC,13428774,0x6ffc21bfb625da87864c6369a6a0ed2ba8977d7a9534a25e3370ea9e58f86258,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x6b175474e89094c44da98b954eedeac495271d0f,0.000000000000000000,ETH,0.004039726259737296,"approve(address _spender, uint256 _value)",0x095ea7b3000000000000000000000000fcadf926669e7cad0e50287ea7d563020289ed2c000000000000000000000000000000000000000000000056835189b327399b6c
2021-10-16 11:32:57 UTC,13428774,0xe4bd2bd821b141e3fb1c254c87b6754ca3a3bfd8f54d073e4baa22baac662888,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0.000000000000000000,ETH,0.011718022817426880,"swapExactTokensForETH(tuple _swap,uint256 _bribe)",0x465406a70000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000ad784290651ba000000000000000000000000000000000000000000000056835189b327399b6c0000000000000000000000000000000000000000000000000584acae2fd444de00000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b00000000000000000000000000000000000000000000000000000000616ab8fd00000000000000000000000000000000000000000000000000000000000000020000000000000000000000006b175474e89094c44da98b954eedeac495271d0f000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-10-16 11:32:57 UTC,13428774,0xe4bd2bd821b141e3fb1c254c87b6754ca3a3bfd8f54d073e4baa22baac662888,IN (internal),0xfcadf926669e7cad0e50287ea7d563020289ed2c,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0.401693623002048967,ETH,0,call,
2021-10-16 11:32:57 UTC,13428774,0xe4bd2bd821b141e3fb1c254c87b6754ca3a3bfd8f54d073e4baa22baac662888,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,1595.882486033653799788,DAI,0,,
2021-10-16 11:36:58 UTC,13428796,0x34e63e44605592a17cf21755939c58f676c8224df62f50d18cb414dc9071bfc3,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.000000000000000000,ETH,0.003889997211060475,"approve(address _spender, uint256 _value)",0x095ea7b3000000000000000000000000fcadf926669e7cad0e50287ea7d563020289ed2c00000000000000000000000000000000000000000000000000000000edf8b720
2021-10-16 11:36:58 UTC,13428796,0x98785a983614e4db9f2913bad7e4e37421335e0d8b55237b815c922709f582e0,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0.000000000000000000,ETH,0.009796696102546183,"swapExactTokensForETH(tuple _swap,uint256 _bribe)",0x465406a70000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000a1e60d5e605ba00000000000000000000000000000000000000000000000000000000edf8b7200000000000000000000000000000000000000000000000000ddfe05b19bf728600000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b00000000000000000000000000000000000000000000000000000000616ab9f10000000000000000000000000000000000000000000000000000000000000002000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-10-16 11:36:58 UTC,13428796,0x98785a983614e4db9f2913bad7e4e37421335e0d8b55237b815c922709f582e0,IN (internal),0xfcadf926669e7cad0e50287ea7d563020289ed2c,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1.009761967419943934,ETH,0,call,
2021-10-16 11:36:58 UTC,13428796,0x98785a983614e4db9f2913bad7e4e37421335e0d8b55237b815c922709f582e0,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,3992.5,USDC,0,,
2021-10-16 11:41:25 UTC,13428822,0xa13010f5c12b8a51b6d64d0153a33b17eb23ca844082f6f1c2421f88b6d0a63a,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x88acdd2a6425c3faae4bc9650fd7e27e0bebb7ab,0.000000000000000000,ETH,0.002916023343738010,"approve(address _spender, uint256 _value)",0x095ea7b30000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488dffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
2021-10-16 11:47:51 UTC,13428852,0x811adb86e17d6a82ca7b773fa621fe8f9f1eb046dd27b15e00d88c2656dd0502,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.520084303530780050,ETH,0.012101621374444155,"addLiquidityETH(address token, uint256 amountTokenDesired, uint256 amountTokenMin, uint256 amountETHMin, address to, uint256 deadline)",0xf305d71900000000000000000000000088acdd2a6425c3faae4bc9650fd7e27e0bebb7ab000000000000000000000000000000000000000000000000e8cd3a7113a41c04000000000000000000000000000000000000000000000000e7a33dfd4fb3edcb000000000000000000000000000000000000000000000000072e78d95461ee05000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b00000000000000000000000000000000000000000000000000000000616ac2b3
2021-10-16 11:47:51 UTC,13428852,0x811adb86e17d6a82ca7b773fa621fe8f9f1eb046dd27b15e00d88c2656dd0502,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xcd6bcca48069f8588780dfa274960f15685aee0e,16.775128444360203268,⚗️,0,,
2021-10-16 11:47:51 UTC,13428852,0x811adb86e17d6a82ca7b773fa621fe8f9f1eb046dd27b15e00d88c2656dd0502,IN,0x0000000000000000000000000000000000000000,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,2.208650573741646224,UNI-V2,0,,
2021-10-16 11:56:22 UTC,13428894,0xa1d8f4072f0121553d23d3f2992bec4ae18b17177604131daf7b90e99ad657e1,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xb772ce9f14fc7c7db0d4525adb9349fbd7ce456a,0.000000000000000000,ETH,0.044867236241285880,"mintCruciblePermitAndStake(address aludel,address crucibleFactory,address crucibleOwner,bytes32 salt,tuple permit,bytes permission)",0xfa97150900000000000000000000000093c31fc68e613f9a89114f10b38f9fd2ea5de6bc00000000000000000000000054e0395cfb4f39bef66dbcd5bd93cca4e9273d56000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b67910941a24b53d45ea55406394820fa9241b708ccb6fc187b2525aa3f811046000000000000000000000000f23649b5df0e12ba04c6fa1874b03265f79c636b000000000000000000000000b772ce9f14fc7c7db0d4525adb9349fbd7ce456a0000000000000000000000000000000000000000000000001ea6b3feb0d5619000000000000000000000000000000000000000000000000000000000616c0ef1000000000000000000000000000000000000000000000000000000000000001c5044914d01a6ecaf5e326f51df12562c02da3ac2063e6e74b301db7c6e38231b43cb5b7e366fd604ca19b32d9872edab6c0c6c552a69b956998f53e3b5603b160000000000000000000000000000000000000000000000000000000000000180000000000000000000000000000000000000000000000000000000000000004109e164fa8824b7b925686968a913f4ac2967c448b37e68d80366360d8373efd34d05a8553ccba694dbdf757fd9d715c82e13da316e73877d9911168c3b0af7191c00000000000000000000000000000000000000000000000000000000000000
2021-10-16 11:56:22 UTC,13428894,0xa1d8f4072f0121553d23d3f2992bec4ae18b17177604131daf7b90e99ad657e1,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x00345aedf29a8a5073b7b72c469643f8e3f7f8ee,2.208650573741646224,UNI-V2,0,,
2021-10-16 12:59:07 UTC,13429177,0x6bb4f3bada197e56b97f7fe7a960e418a600a925d2fd63950dd60eae57c1729b,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x175528fa4b72ea751fb03e98c5eb04beb727cc1a,0.100000000000000000,ETH,0.001577661489831000,,0x
2021-10-20 00:35:20 UTC,13451438,0x8025434912f25cac1ddd3da0892f4f1043cb3245528807719a5377908f03860b,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x3301ee63fb29f863f2333bd4466acb46cd8323e6,0.000000000000000000,ETH,0.003122907120361530,"approve(address _spender, uint256 _value)",0x095ea7b300000000000000000000000011111112542d85b3ef69ae05771c2dccff4faa26ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
2021-10-20 00:39:48 UTC,13451461,0x467ff1ac3d45000c6f966a0ed660098a19cb18c6a0776e8c47bfd9ad062c1d20,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x3301ee63fb29f863f2333bd4466acb46cd8323e6,0.000000000000000000,ETH,0.003129420794406825,"approve(address _spender, uint256 _value)",0x095ea7b30000000000000000000000003ef51736315f52d568d6d2cf289419b9cfffe782ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
2021-10-20 02:05:01 UTC,13451860,0x194619b12705bb9946fe7582c7d14c25959381a9f235d7f37afe1368e2083ac1,IN,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1163.975189002620699273,DAI,0,,
2021-10-20 02:05:01 UTC,13451860,0x194619b12705bb9946fe7582c7d14c25959381a9f235d7f37afe1368e2083ac1,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,412757159.220787475437567037,AKITA,0,,
2021-10-20 02:07:09 UTC,13451870,0x967fb601012922a614e7f30171f81a938d0f37b4d5cec3bcb2208c98eea700a8,IN,0xbf3f6477dbd514ef85b7d3ec6ac2205fd0962039,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,13899.636537580730987735,DAI,0,,
2021-10-20 02:07:09 UTC,13451870,0x967fb601012922a614e7f30171f81a938d0f37b4d5cec3bcb2208c98eea700a8,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xbf3f6477dbd514ef85b7d3ec6ac2205fd0962039,4928949126.801677576719991655,AKITA,0,,
2021-10-22 12:23:53 UTC,13467387,0xef370f54919177fb2e78b6162de789327d0bd71bbde923b1ce01588fb65e16ec,OUT,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x6b175474e89094c44da98b954eedeac495271d0f,0.000000000000000000,ETH,0.002994397104640830,"approve(address _spender, uint256 _value)",0x095ea7b3000000000000000000000000fcadf926669e7cad0e50287ea7d563020289ed2c000000000000000000000000000000000000000000000077432217e683600000
